home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Jets,Eagles,9,16,10/14/2007,2007,6,3.5,5,15,32,158,0,11,21,128,0,1,3,19,109,267,0,0,1,0,0,5,14,0,1,1684,413,1,0,0,1,3,16,4,20,28,151,0,22,35,278,1,1,3,16,262,413,0,0,1,2,14,9,16,0,0,1916,267,1,0,0,1,3,19
Chiefs,Bengals,27,20,10/14/2007,2007,6,3,5,20,34,121,1,25,35,264,2,0,5,31,233,354,2,2,2,9,55,7,16,0,0,2110,373,2,1,1,3,4,25,4,22,18,78,0,26,43,320,2,2,4,25,295,373,1,1,3,6,59,1,11,0,1,1490,354,0,2,2,2,5,31
Seahawks,Saints,17,28,10/14/2007,2007,6,-6.5,5,25,21,92,0,26,43,362,2,1,5,29,333,425,1,1,2,3,11,4,12,0,3,1636,367,0,2,1,1,0,0,4,22,33,121,1,25,36,246,2,0,0,0,246,367,2,1,1,5,37,7,14,1,1,1964,425,1,1,1,2,5,29
Jaguars,Texans,37,17,10/14/2007,2007,6,-6.5,4,25,26,244,2,22,34,221,2,0,1,8,213,457,3,3,3,3,28,5,10,2,2,1760,390,1,2,2,3,2,12,5,23,24,61,0,30,43,341,1,1,2,12,329,390,2,2,3,8,58,2,10,2,2,1840,457,0,3,3,3,1,8
Browns,Dolphins,41,31,10/14/2007,2007,6,-4.5,5,24,35,140,2,18,25,245,3,0,1,1,244,384,2,1,1,5,32,8,12,0,0,1822,356,2,0,0,2,2,10,5,24,23,110,2,24,43,256,2,2,2,10,246,356,0,0,2,8,90,7,14,2,2,1778,384,0,2,1,1,1,1
Cowboys,Patriots,27,48,10/14/2007,2007,6,5.5,5,13,16,99,0,18,29,199,2,1,2,13,186,285,1,0,1,12,100,4,11,0,0,1305,448,0,3,1,1,3,15,5,28,29,75,1,31,46,388,5,0,3,15,373,448,3,1,1,5,50,11,17,2,2,2295,285,1,1,0,1,2,13
Falcons,Giants,10,31,10/15/2007,2007,6,4,5,14,15,103,1,18,39,209,0,1,4,28,181,284,0,0,1,3,31,3,13,0,1,1222,491,2,1,1,3,1,0,5,28,35,188,2,27,39,303,2,2,1,0,303,491,1,1,3,6,45,6,14,1,1,2378,284,1,0,0,1,4,28
Cowboys,Vikings,24,14,10/21/2007,2007,7,-9.5,6,22,29,128,1,31,39,277,1,0,3,24,253,381,3,2,2,4,22,7,15,0,1,2195,196,0,2,1,1,3,7,5,11,27,131,1,6,19,72,0,0,3,7,65,196,2,1,1,4,36,2,12,1,1,1405,381,0,3,2,2,3,24
Raiders,Chiefs,10,12,10/21/2007,2007,7,-2.5,5,10,24,55,0,18,30,228,1,1,2,15,213,268,2,1,2,5,30,4,15,0,1,1689,290,1,0,0,1,2,13,6,14,32,126,1,16,32,177,0,1,2,13,164,290,0,0,1,4,25,6,17,0,0,1911,268,1,2,1,2,2,15
Bills,Ravens,19,14,10/21/2007,2007,7,3,5,14,33,103,1,11,21,153,0,1,2,14,139,242,0,0,1,3,25,3,13,0,0,1886,308,0,2,1,1,1,10,6,15,24,127,1,21,37,191,1,0,1,10,181,308,2,1,1,11,91,5,15,2,4,1714,242,1,0,0,1,2,14
Seahawks,Rams,33,6,10/21/2007,2007,7,-8,6,19,32,100,0,18,35,195,2,1,1,6,189,289,0,0,1,4,25,4,14,0,1,1981,221,3,2,2,5,7,57,6,15,17,53,0,21,40,225,0,3,7,57,168,221,2,2,5,8,45,4,15,0,0,1619,289,1,0,0,1,1,6
Saints,Falcons,22,16,10/21/2007,2007,7,-8,5,14,22,91,1,22,34,219,2,1,0,0,219,310,0,0,1,6,49,4,12,1,3,1473,334,0,3,0,0,3,14,6,18,24,75,0,27,41,273,1,0,3,14,259,334,3,0,0,9,52,9,18,0,0,2127,310,1,0,0,1,0,0
Redskins,Cardinals,21,19,10/21/2007,2007,7,-8,5,10,28,73,2,12,18,95,0,1,1,8,87,160,0,0,1,6,53,4,12,0,0,1518,364,2,3,1,3,1,3,6,19,30,84,0,28,42,283,3,2,1,3,280,364,3,1,3,9,75,6,16,1,2,2082,160,1,0,0,1,1,8
Eagles,Bears,16,19,10/21/2007,2007,7,-5.5,5,21,25,123,0,21,34,226,1,0,3,15,211,334,1,0,0,5,32,7,14,0,0,1831,386,0,1,0,0,1,8,6,19,23,72,0,27,41,322,1,0,1,8,314,386,1,0,0,7,51,8,16,0,0,1769,334,0,1,0,0,3,15
Bengals,Jets,38,31,10/21/2007,2007,7,-6,5,26,41,177,3,14,21,226,1,1,1,8,218,395,0,0,1,9,70,7,10,0,0,2034,342,1,1,1,2,2,14,6,19,26,84,0,20,31,272,3,1,2,14,258,342,1,1,2,5,62,2,11,2,2,1566,395,1,0,0,1,1,8
Giants,49ers,33,15,10/21/2007,2007,7,-9.5,6,21,31,140,1,18,32,146,2,1,1,7,139,279,0,0,1,8,67,7,13,0,0,1878,267,2,3,2,4,6,45,5,20,18,103,0,23,38,209,2,2,6,45,164,267,3,2,4,13,82,4,13,2,2,1722,279,1,0,0,1,1,7
Dolphins,Patriots,28,49,10/21/2007,2007,7,16,6,25,30,179,3,24,37,236,0,1,3,33,203,382,1,1,2,4,41,4,13,3,3,2105,443,1,0,0,1,1,10,6,23,22,84,0,22,28,369,6,1,1,10,359,443,0,0,1,5,40,3,7,0,0,1495,382,1,1,1,2,3,33
Texans,Titans,36,38,10/21/2007,2007,7,1,6,18,12,39,0,27,44,313,4,3,2,19,294,333,4,3,6,4,37,5,12,1,1,1397,422,0,3,2,2,1,13,5,23,39,155,2,25,42,280,0,0,1,13,267,422,3,2,2,6,45,6,17,0,0,2203,333,3,4,3,6,2,19
Broncos,Steelers,31,28,10/21/2007,2007,7,3.5,5,21,24,90,0,22,29,248,3,2,2,14,234,324,2,0,2,2,20,7,10,0,0,1705,379,2,1,1,3,4,30,5,24,26,119,0,24,35,290,4,2,4,30,260,379,1,1,3,3,23,8,12,1,1,1895,324,2,2,0,2,2,14
Lions,Buccaneers,23,16,10/21/2007,2007,7,-2.5,5,17,24,147,2,16,20,147,0,0,3,16,131,278,1,0,0,4,23,3,8,0,0,1450,422,0,2,2,2,3,18,6,27,29,124,0,37,45,316,2,0,3,18,298,422,2,2,2,7,60,8,14,1,1,2150,278,0,1,0,0,3,16
Jaguars,Colts,7,29,10/22/2007,2007,7,3,5,18,27,117,1,17,36,128,0,2,3,19,109,226,2,1,3,2,20,5,13,2,6,1553,384,1,1,0,1,2,16,5,24,33,141,2,23,37,259,1,1,2,16,243,384,1,0,1,4,27,7,14,1,1,2047,226,2,2,1,3,3,19
Buccaneers,Jaguars,23,24,10/28/2007,2007,8,-3.5,7,18,21,136,1,19,41,267,1,3,2,18,249,385,0,0,3,7,74,4,14,0,1,1675,219,0,1,0,0,2,14,6,12,44,133,1,7,16,100,1,0,2,14,86,219,1,0,0,5,45,4,16,2,3,1925,385,3,0,0,3,2,18
Patriots,Redskins,52,7,10/28/2007,2007,8,-15.5,7,34,35,152,3,31,41,334,3,0,1,0,334,486,1,1,1,6,40,6,11,2,2,2269,224,1,3,3,4,3,20,6,13,16,47,0,21,37,197,1,1,3,20,177,224,3,3,4,5,40,2,12,1,2,1331,486,0,1,1,1,1,0
Titans,Raiders,13,9,10/28/2007,2007,8,-7,6,11,36,192,1,6,14,42,0,0,2,16,26,218,1,0,0,7,62,3,13,0,0,1643,235,1,4,1,2,5,24,6,14,27,92,0,15,32,167,0,1,5,24,143,235,4,1,2,14,100,5,16,0,1,1957,218,0,1,0,0,2,16
Jets,Bills,3,13,10/28/2007,2007,8,-3,7,14,23,100,0,18,32,173,0,2,3,19,154,254,3,1,3,2,25,3,12,0,0,1649,347,1,0,0,1,1,4,6,19,35,108,0,17,26,243,1,1,1,4,239,347,0,0,1,7,50,4,13,0,0,1951,254,2,3,1,3,3,19
Dolphins,Giants,10,13,10/28/2007,2007,8,10,7,18,26,126,0,17,30,149,1,0,3,30,119,245,3,2,2,7,61,6,13,0,0,1675,238,0,3,1,1,1,10,7,19,37,189,1,8,22,59,0,0,1,10,49,238,3,1,1,7,60,3,11,1,1,1925,245,0,3,2,2,3,30
Rams,Browns,20,27,10/28/2007,2007,8,3,7,24,24,79,1,25,39,322,1,1,1,8,314,393,0,0,1,4,30,7,13,0,2,1802,368,0,0,0,0,2,12,6,20,29,132,0,18,25,248,3,0,2,12,236,368,0,0,0,14,102,6,11,0,0,1798,393,1,0,0,1,1,8
Bears,Lions,7,16,10/28/2007,2007,8,-5,7,16,20,63,0,22,40,208,1,4,2,16,192,255,1,0,4,7,78,7,14,0,0,1506,365,0,1,1,1,4,22,6,22,28,119,1,24,35,268,0,0,4,22,246,365,1,1,1,5,32,4,13,0,0,2094,255,4,1,0,4,2,16
Chargers,Texans,35,10,10/28/2007,2007,8,-9.5,6,11,28,109,0,7,11,130,3,0,1,2,128,237,0,0,0,3,46,3,9,0,0,1408,367,4,1,1,5,1,1,7,22,29,115,0,28,45,253,1,4,1,1,252,367,1,1,5,5,31,8,15,0,1,2192,237,0,0,0,0,1,2
Vikings,Eagles,16,23,10/28/2007,2007,8,1,6,20,29,105,0,14,26,182,1,0,4,31,151,256,0,0,0,6,73,3,12,0,0,1744,385,0,0,0,0,2,10,6,22,26,62,1,23,36,333,1,0,2,10,323,385,0,0,0,8,70,6,13,0,0,1856,256,0,0,0,0,4,31
Panthers,Colts,7,31,10/28/2007,2007,8,6.5,6,20,33,108,1,28,45,185,0,1,0,0,185,293,3,2,3,8,55,10,21,2,2,2165,395,0,2,1,1,0,0,6,23,32,131,2,15,32,264,2,0,0,0,264,395,2,1,1,5,27,6,12,0,1,1435,293,1,3,2,3,0,0
Bengals,Steelers,13,24,10/28/2007,2007,8,3.5,6,15,21,91,0,23,31,205,1,0,0,0,205,296,2,1,1,2,10,6,11,1,1,1637,390,1,0,0,1,1,0,6,23,33,160,1,19,26,230,2,1,1,0,230,390,0,0,1,3,20,8,11,0,0,1963,296,0,2,1,1,0,0
49ers,Saints,10,31,10/28/2007,2007,8,2.5,6,15,21,83,0,22,43,190,1,0,2,13,177,260,2,1,1,7,66,10,19,0,1,1645,438,0,1,1,1,0,0,6,26,27,102,0,31,39,336,4,0,0,0,336,438,1,1,1,4,25,7,13,0,1,1955,260,0,2,1,1,2,13
Broncos,Packers,13,19,10/29/2007,2007,8,-3,6,24,24,88,0,21,34,264,1,0,3,20,244,332,1,1,1,9,63,3,10,1,1,1775,430,0,1,0,0,1,6,6,20,27,105,0,21,27,331,2,0,1,6,325,430,1,0,0,13,103,4,10,0,0,1841,332,0,1,1,1,3,20
Buccaneers,Cardinals,17,10,11/4/2007,2007,9,-3.5,8,18,46,162,1,18,28,196,1,0,3,8,188,350,0,0,0,9,70,12,21,0,0,2587,195,2,0,0,2,0,0,7,9,12,23,1,10,30,172,0,2,0,0,172,195,0,0,2,8,64,2,10,0,0,1013,350,0,0,0,0,3,8
Vikings,Chargers,35,17,11/4/2007,2007,9,7,7,26,43,378,4,13,22,158,1,0,1,8,150,528,2,2,2,11,81,6,13,1,1,2047,229,1,3,1,2,1,10,7,14,20,42,1,19,42,197,0,1,1,10,187,229,3,1,2,10,67,4,16,0,1,1553,528,0,2,2,2,1,8
Titans,Panthers,20,7,11/4/2007,2007,9,-5,7,20,43,140,2,14,23,110,0,2,3,14,96,236,4,2,4,10,89,6,14,0,0,1982,191,2,1,0,2,7,30,7,15,22,78,0,17,32,143,1,2,7,30,113,191,1,0,2,10,92,4,16,0,0,1618,236,2,4,2,4,3,14
Bills,Bengals,33,21,11/4/2007,2007,9,1,7,23,35,176,1,25,35,303,2,1,0,0,303,479,1,0,1,3,25,8,13,0,0,2142,299,1,1,0,1,0,0,7,16,17,28,0,26,39,271,2,1,0,0,271,299,1,0,1,5,45,6,12,0,0,1458,479,1,1,0,1,0,0
Lions,Broncos,44,7,11/4/2007,2007,9,-3,7,20,29,130,1,16,31,252,2,0,1,6,246,376,3,1,1,2,32,6,15,0,0,1708,303,1,4,3,4,5,26,7,16,16,47,0,32,50,282,1,1,5,26,256,303,4,3,4,12,84,9,18,1,2,1892,376,0,3,1,1,1,6
Falcons,49ers,20,16,11/4/2007,2007,9,-3.5,7,15,39,155,2,14,25,138,0,1,1,7,131,286,0,0,1,5,31,6,16,1,2,1842,251,3,2,1,4,2,14,7,16,24,116,1,17,38,149,0,3,2,14,135,251,2,1,4,4,30,3,13,0,0,1758,286,1,0,0,1,1,7
Raiders,Texans,17,24,11/4/2007,2007,9,-3,7,23,33,153,1,13,27,158,1,3,1,1,157,310,0,0,3,6,40,4,11,1,1,1773,359,1,1,0,1,0,0,8,17,39,178,2,11,19,181,1,1,0,0,181,359,1,0,1,9,56,7,14,1,1,1827,310,3,0,0,3,1,1
Saints,Jaguars,41,24,11/4/2007,2007,9,-3.5,7,32,25,103,1,35,49,445,3,0,1,10,435,538,2,1,1,2,20,4,10,0,0,2034,432,3,0,0,3,2,10,7,18,23,88,0,20,33,354,2,3,2,10,344,432,0,0,3,4,38,6,13,0,1,1566,538,0,2,1,1,1,10
Chiefs,Packers,22,33,11/4/2007,2007,9,-2.5,7,20,22,61,1,19,32,213,2,2,5,40,173,234,0,0,2,6,55,3,11,0,0,1673,432,2,2,0,2,1,6,7,19,27,78,0,24,34,360,2,2,1,6,354,432,2,0,2,13,112,6,14,0,0,1927,234,2,0,0,2,5,40
Colts,Patriots,20,24,11/4/2007,2007,9,5,7,23,31,119,1,16,27,225,1,1,3,15,210,329,2,1,2,4,25,5,12,0,0,1816,342,2,0,0,2,2,18,8,21,28,105,0,21,32,255,3,2,2,18,237,342,0,0,2,10,146,7,12,0,0,1784,329,1,2,1,2,3,15
Jets,Redskins,20,23,11/4/2007,2007,9,3.5,8,23,26,124,0,23,42,226,1,0,3,12,214,338,1,1,1,5,40,11,18,0,0,1864,431,1,1,0,1,1,7,7,23,48,296,1,12,23,142,0,1,1,7,135,431,1,0,1,5,50,6,13,0,0,2173,338,0,1,1,1,3,12
Eagles,Cowboys,17,38,11/4/2007,2007,9,3,7,21,19,66,1,27,46,264,1,2,3,14,250,316,2,1,3,5,35,6,15,3,3,1661,434,1,0,0,1,0,0,7,24,32,110,2,20,25,324,3,1,0,0,324,434,0,0,1,3,35,8,12,0,0,1939,316,2,2,1,3,3,14
Browns,Seahawks,33,30,11/4/2007,2007,9,-1.5,7,30,25,64,4,29,48,364,0,1,0,0,364,428,0,0,1,6,49,5,11,1,1,1998,423,1,1,1,2,0,0,7,28,28,105,0,30,47,318,2,1,0,0,318,423,1,1,2,4,20,7,14,0,2,1943,428,1,0,0,1,0,0
Steelers,Ravens,38,7,11/5/2007,2007,9,-9,7,14,39,90,0,14,21,223,5,1,3,22,201,291,0,0,1,5,49,7,17,0,0,2175,104,1,4,3,4,6,44,7,5,14,64,1,16,31,84,0,1,6,44,40,104,4,3,4,11,85,3,15,0,0,1425,291,1,0,0,1,3,22
Packers,Vikings,34,0,11/11/2007,2007,10,-5.5,8,29,32,120,1,35,48,368,3,0,0,0,368,488,0,0,0,4,35,11,17,2,2,2440,247,1,1,0,1,3,15,8,11,15,86,0,16,26,176,0,1,3,15,161,247,1,0,1,5,51,0,8,0,3,1160,488,0,0,0,0,0,0
Panthers,Falcons,13,20,11/11/2007,2007,10,-3.5,8,10,28,90,0,13,29,153,0,1,2,8,145,235,2,1,2,6,43,3,16,0,1,1700,277,0,1,1,1,2,12,8,12,28,88,1,20,27,201,1,0,2,12,189,277,1,1,1,9,68,5,16,0,0,1900,235,1,2,1,2,2,8
Steelers,Browns,31,28,11/11/2007,2007,10,-10,8,22,35,159,1,23,35,278,2,1,4,36,242,401,1,0,1,5,30,8,16,0,0,2297,163,0,2,1,1,0,0,8,13,18,40,0,16,35,123,3,0,0,0,123,163,2,1,1,7,40,5,12,0,0,1303,401,1,1,0,1,4,36
Dolphins,Bills,10,13,11/11/2007,2007,10,2.5,8,15,38,143,1,16,29,131,0,0,1,5,126,269,0,0,0,7,39,9,19,1,3,2219,214,1,2,0,1,2,6,8,15,25,63,1,12,23,157,0,1,2,6,151,214,2,0,1,2,10,2,10,1,1,1381,269,0,0,0,0,1,5
Cardinals,Lions,31,21,11/11/2007,2007,10,-2,8,21,28,73,0,27,37,261,4,1,2,15,246,319,3,3,4,9,70,5,11,0,0,2068,247,2,4,3,5,4,31,8,16,8,-18,18,32,45,296,2,2,4,31,265,247,4,3,5,10,70,4,10,0,1,1532,319,1,3,3,4,2,15
Raiders,Bears,6,17,11/11/2007,2007,10,3.5,8,12,30,107,0,14,27,108,0,1,3,22,86,193,3,2,3,6,46,3,15,0,0,1703,295,0,3,0,0,3,22,8,16,34,78,1,17,28,239,1,0,3,22,217,295,3,0,0,7,50,5,16,0,0,1897,193,1,3,2,3,3,22
Ravens,Bengals,7,21,11/11/2007,2007,10,-3.5,8,16,18,66,1,23,34,217,0,2,2,11,206,272,4,4,6,6,30,3,10,1,2,1458,326,0,2,0,0,3,15,8,17,34,70,0,23,34,271,0,0,3,15,256,326,2,0,0,7,45,7,18,0,1,2142,272,2,4,4,6,2,11
Chiefs,Broncos,11,27,11/11/2007,2007,10,-3,8,19,22,67,0,23,45,245,0,3,4,28,217,284,2,1,4,4,20,6,16,1,2,1831,327,1,2,0,1,1,6,8,18,29,141,1,17,31,192,1,1,1,6,186,327,2,0,1,12,64,5,13,0,1,1769,284,3,2,1,4,4,28
Giants,Cowboys,20,31,11/11/2007,2007,10,2,8,23,28,106,1,23,34,236,1,2,5,42,194,300,1,0,2,8,70,7,14,0,1,2088,323,1,1,0,1,1,4,8,19,25,80,0,20,28,247,4,1,1,4,243,323,1,0,1,10,84,5,11,0,0,1512,300,2,1,0,2,5,42
Titans,Jaguars,13,28,11/11/2007,2007,10,-4.5,8,17,19,62,0,24,41,257,1,2,4,27,230,292,2,1,3,9,56,4,15,1,3,1537,262,0,1,1,1,1,5,8,19,44,166,3,13,23,101,1,0,1,5,96,262,1,1,1,4,35,6,16,3,5,2063,292,2,2,1,3,4,27
Redskins,Eagles,25,33,11/11/2007,2007,10,-2.5,8,25,36,158,0,23,34,215,3,0,1,12,203,361,3,2,2,11,74,6,12,0,2,1955,379,0,2,2,2,2,11,8,22,28,139,1,20,28,251,4,0,2,11,240,379,2,2,2,5,38,6,10,1,1,1645,361,0,3,2,2,1,12
Chargers,Colts,23,21,11/11/2007,2007,10,3.5,8,11,24,91,1,13,24,104,0,2,2,18,86,177,2,1,3,10,78,3,11,1,1,1428,386,6,0,0,6,2,17,8,25,26,75,0,34,56,328,2,6,2,17,311,386,0,0,6,4,21,10,19,1,1,2172,177,2,2,1,3,2,18
Saints,Rams,29,37,11/11/2007,2007,10,-10.5,8,22,10,43,2,25,36,272,2,2,2,16,256,299,1,0,2,2,28,4,8,0,1,1218,409,0,1,0,0,4,28,8,26,34,133,1,28,34,304,3,0,4,28,276,409,1,0,0,5,77,8,13,0,0,2382,299,2,1,0,2,2,16
Seahawks,49ers,24,0,11/12/2007,2007,10,-9.5,8,27,36,106,1,27,40,278,2,1,1,4,274,380,3,1,2,4,39,6,14,0,0,2394,173,0,2,2,2,3,20,8,6,16,79,0,12,28,114,0,0,3,20,94,173,2,2,2,10,53,1,12,0,3,1206,380,1,3,1,2,1,4
Eagles,Dolphins,17,7,11/18/2007,2007,11,-9.5,9,20,39,202,1,16,30,150,1,3,0,0,150,352,0,0,3,4,40,8,16,0,0,2089,186,0,1,0,0,0,0,9,9,25,77,0,9,22,109,0,0,0,0,109,186,1,0,0,3,15,2,11,0,1,1511,352,3,0,0,3,0,0
Colts,Chiefs,13,10,11/18/2007,2007,11,-14.5,9,16,27,66,1,16,32,163,0,1,2,13,150,216,1,0,1,2,10,4,15,1,1,1657,234,0,3,2,2,2,7,9,11,27,72,0,19,27,169,1,0,2,7,162,234,3,2,2,5,33,6,15,0,0,1943,216,1,1,0,1,2,13
49ers,Rams,9,13,11/18/2007,2007,11,3,9,13,16,32,0,20,42,231,0,2,3,19,212,244,2,0,2,7,39,3,14,0,0,1542,207,0,1,0,0,6,50,9,15,29,102,0,21,32,155,1,0,6,50,105,207,1,0,0,3,20,6,18,1,1,2058,244,2,2,0,2,3,19
Falcons,Buccaneers,7,31,11/18/2007,2007,11,3,9,15,19,49,0,31,47,245,1,1,5,29,216,265,4,3,4,11,105,5,16,0,2,1954,305,0,2,2,2,1,5,9,15,31,149,1,11,21,161,2,0,1,5,156,305,2,2,2,6,45,3,10,0,1,1646,265,1,4,3,4,5,29
Seahawks,Bears,30,23,11/18/2007,2007,11,-5.5,9,21,23,103,1,30,44,337,2,0,2,15,322,425,1,1,1,2,20,6,16,1,1,1865,345,0,2,1,1,5,28,9,16,22,107,2,24,37,266,0,0,5,28,238,345,2,1,1,6,40,6,16,0,2,1735,425,0,1,1,1,2,15
Jets,Steelers,19,16,11/18/2007,2007,11,9.5,9,20,34,151,0,14,31,162,1,1,3,16,146,297,0,0,1,4,30,3,13,0,2,1751,263,1,2,1,2,7,44,9,16,33,112,0,15,25,195,1,1,7,44,151,263,2,1,2,8,100,5,16,0,0,2152,297,1,0,0,1,3,16
Bengals,Cardinals,27,35,11/18/2007,2007,11,-3,9,21,20,72,0,37,52,329,2,4,1,5,324,396,2,1,5,11,79,8,14,0,2,1947,247,0,0,0,0,3,14,9,17,24,50,1,16,28,211,2,0,3,14,197,247,0,0,0,11,101,3,11,0,0,1653,396,4,2,1,5,1,5
Jaguars,Chargers,24,17,11/18/2007,2007,11,-3,9,18,37,122,1,15,24,189,2,0,0,0,189,311,0,0,0,5,42,5,14,2,2,1977,388,2,0,0,2,0,0,9,18,20,79,1,22,40,309,1,2,0,0,309,388,0,0,2,4,31,4,12,1,2,1623,311,0,0,0,0,0,0
Vikings,Raiders,29,22,11/18/2007,2007,11,-4.5,9,25,32,228,3,19,24,265,0,1,3,15,250,478,5,4,5,4,30,1,7,0,0,1745,372,1,2,1,2,5,37,9,18,26,65,0,23,39,344,1,1,5,37,307,372,2,1,2,10,55,7,17,0,0,1855,478,1,5,4,5,3,15
Lions,Giants,10,16,11/18/2007,2007,11,3,9,17,11,25,0,28,43,377,1,3,3,26,351,376,3,1,4,7,40,1,10,0,0,1483,341,0,3,2,2,2,14,9,19,27,72,0,28,39,283,1,0,2,14,269,341,3,2,2,6,47,4,14,0,0,2117,376,3,3,1,4,3,26
Texans,Saints,23,10,11/18/2007,2007,11,-1.5,9,19,25,103,0,21,33,293,2,0,1,6,287,390,3,2,2,3,22,3,11,1,2,1683,327,2,3,1,3,1,10,9,20,19,47,0,33,49,290,1,2,1,10,280,327,3,1,3,4,30,8,15,0,2,1917,390,0,3,2,2,1,6
Packers,Panthers,31,17,11/18/2007,2007,11,-9.5,9,18,27,103,0,22,30,218,3,0,1,4,214,317,1,0,0,6,75,5,12,0,0,1871,382,2,2,1,3,2,7,9,21,29,131,0,19,37,258,2,2,2,7,251,382,2,1,3,4,25,5,14,1,2,1729,317,0,1,0,0,1,4
Ravens,Browns,30,33,11/18/2007,2007,11,2.5,9,23,25,128,1,22,41,279,1,2,6,39,240,368,2,2,4,2,15,2,12,0,1,1687,380,1,1,1,2,1,5,9,22,35,111,2,24,38,274,0,1,1,5,269,380,1,1,2,12,104,5,15,0,1,2263,368,2,2,2,4,6,39
Cowboys,Redskins,28,23,11/18/2007,2007,11,-10.5,9,19,25,75,0,22,32,293,4,1,1,6,287,362,3,0,1,7,58,8,13,0,0,1815,423,1,1,1,2,1,6,9,28,17,62,0,34,55,367,2,1,1,6,361,423,1,1,2,3,71,5,13,1,1,1785,362,1,3,0,1,1,6
Bills,Patriots,10,56,11/18/2007,2007,11,15.5,9,14,19,78,0,15,26,173,1,1,4,22,151,229,2,1,2,5,34,4,10,0,0,1506,510,0,1,0,0,0,0,9,30,29,127,2,33,41,383,5,0,0,0,383,510,1,0,0,4,37,8,11,2,2,2094,229,1,2,1,2,4,22
Broncos,Titans,34,20,11/19/2007,2007,11,-2,9,15,26,166,1,16,21,200,2,0,1,7,193,359,2,1,1,5,35,6,12,0,0,1467,423,2,4,1,3,1,15,9,28,29,133,1,26,41,305,1,2,1,15,290,423,4,1,3,6,80,7,14,0,0,2133,359,0,2,1,1,1,7
Cowboys,Jets,34,3,11/22/2007,2007,12,-14,10,21,34,174,1,21,28,195,2,1,3,25,170,344,1,0,1,2,10,4,11,0,0,2272,180,1,2,1,2,3,22,10,9,21,60,0,12,27,142,0,1,3,22,120,180,2,1,2,4,30,2,14,1,2,1328,344,1,1,0,1,3,25
Lions,Packers,26,37,11/22/2007,2007,12,3.5,10,25,30,134,1,19,40,224,1,1,4,27,197,331,0,0,1,7,59,5,15,1,2,2059,481,0,2,1,1,0,0,10,25,17,100,1,31,41,381,3,0,0,0,381,481,2,1,1,9,81,1,7,0,0,1541,331,1,0,0,1,4,27
Falcons,Colts,13,31,11/22/2007,2007,12,12,10,13,30,112,0,14,30,155,1,2,2,17,138,250,0,0,2,5,41,5,15,2,3,1836,365,1,2,0,1,4,25,10,26,27,118,1,22,32,272,3,1,4,25,247,365,2,0,1,6,55,2,9,1,1,1764,250,2,0,0,2,2,17
Bengals,Titans,35,6,11/25/2007,2007,12,1,10,30,36,148,2,32,38,283,3,1,1,5,278,426,1,0,1,4,35,14,18,0,0,2310,305,1,1,1,2,1,2,10,10,18,61,0,19,31,246,0,1,1,2,244,305,1,1,2,6,55,2,10,0,2,1290,426,1,1,0,1,1,5
Giants,Vikings,17,41,11/25/2007,2007,12,-7,10,18,19,75,1,21,49,273,1,4,3,39,234,309,0,0,4,5,30,7,17,0,2,1666,251,0,1,0,0,4,5,10,15,39,127,1,10,12,129,1,0,4,5,124,251,1,0,0,4,15,5,13,1,1,1934,309,4,0,0,4,3,39
Browns,Texans,27,17,11/25/2007,2007,12,-3.5,10,21,33,148,1,24,35,253,2,1,1,4,249,397,2,0,1,7,71,3,13,2,3,2123,314,2,1,1,3,2,19,10,17,18,77,0,22,36,256,2,2,2,19,237,314,1,1,3,5,26,2,10,0,1,1477,397,1,2,0,1,1,4
Rams,Seahawks,19,24,11/25/2007,2007,12,3,10,17,31,104,1,23,37,193,1,2,4,32,161,265,4,0,2,4,20,5,17,0,1,2117,302,1,2,1,2,5,34,10,18,19,87,1,21,38,249,1,1,5,34,215,302,2,1,2,6,45,3,12,0,0,1483,265,2,4,0,2,4,32
Chargers,Ravens,32,14,11/25/2007,2007,12,-9,10,18,30,83,0,25,35,249,3,0,0,0,249,332,0,0,0,6,60,7,15,1,1,1915,210,0,3,2,2,4,37,10,19,20,56,1,21,33,191,1,0,4,37,154,210,3,2,2,3,30,5,12,0,1,1685,332,0,0,0,0,0,0
